<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<AMOUNT>,<VOLUME>
VTBR,D,20161103,000000,0.095,0.09572,0.09388,0.09406,37144870.97,392942674
VTBR,D,20161104,000000,0.09406,0.09546,0.09348,0.09388,39620907.51,421633580
VTBR,D,20161107,000000,0.09388,0.09651,0.0929,0.09539,12960722.14,136954849
VTBR,D,20161108,000000,0.09539,0.09693,0.09404,0.09646,24808401.59,258622899
VTBR,D,20161109,000000,0.09646,0.09664,0.09565,0.09581,18466654.92,192090861
VTBR,D,20161110,000000,0.09581,0.096,0.09446,0.09458,15015431.96,157733410
VTBR,D,20161111,000000,0.09458,0.09533,0.09381,0.095,12061175.53,127241012
VTBR,D,20161114,000000,0.095,0.09582,0.09439,0.09515,10177053.9,107042376
VTBR,D,20161115,000000,0.09515,0.09779,0.09386,0.09672,8552448.01,89148361
VTBR,D,20161116,000000,0.09672,0.0978,0.09467,0.09506,5760521.65,60074269
VTBR,D,20161117,000000,0.09506,0.09687,0.09449,0.09657,6737025.53,70312848
VTBR,D,20161118,000000,0.09657,0.09767,0.09607,0.09721,25200497.0,260093890
VTBR,D,20161121,000000,0.09721,0.0983,0.09703,0.0975,30514126.31,313431527
VTBR,D,20161122,000000,0.0975,0.09815,0.09694,0.09741,47371625.05,486087169
VTBR,D,20161123,000000,0.09741,0.09936,0.09595,0.09852,41149644.36,420044346
VTBR,D,20161124,000000,0.09852,0.10054,0.09782,0.09977,24061778.55,242692809
VTBR,D,20161125,000000,0.09977,0.10029,0.0977,0.09911,39517001.66,397395431
VTBR,D,20161128,000000,0.09911,0.09995,0.09734,0.09749,9161059.36,93194907
VTBR,D,20161129,000000,0.09749,0.09997,0.09642,0.09882,15611500.92,159049472
VTBR,D,20161130,000000,0.09882,0.09897,0.0966,0.09754,14976773.85,152544040
VTBR,D,20161201,000000,0.09754,0.09817,0.09545,0.09676,40785468.89,419819546
VTBR,D,20161202,000000,0.09676,0.09697,0.09563,0.09622,42916259.18,444774165
VTBR,D,20161205,000000,0.09622,0.09636,0.09363,0.09502,35220207.23,368335152
VTBR,D,20161206,000000,0.09502,0.09563,0.09366,0.09403,37377722.71,395426847
VTBR,D,20161207,000000,0.09403,0.09483,0.093,0.09331,27278577.77,291220004
VTBR,D,20161208,000000,0.09331,0.09517,0.09235,0.09505,21784897.48,231311292
VTBR,D,20161209,000000,0.09505,0.09629,0.09378,0.09614,46202067.34,483310501
VTBR,D,20161212,000000,0.09614,0.09754,0.09596,0.09673,32601221.8,338064207
VTBR,D,20161213,000000,0.09673,0.09761,0.09517,0.09537,6704150.44,69798547
VTBR,D,20161214,000000,0.09537,0.09703,0.09396,0.09627,36601897.18,381985986
VTBR,D,20161215,000000,0.09627,0.09731,0.09327,0.09452,13591448.51,142475481
VTBR,D,20161216,000000,0.09452,0.09632,0.09419,0.09502,9688656.76,102233373
VTBR,D,20161219,000000,0.09502,0.09534,0.09421,0.09485,46428258.52,489053126
VTBR,D,20161220,000000,0.09485,0.0963,0.09422,0.09605,36319970.43,380513048
VTBR,D,20161221,000000,0.09605,0.09723,0.09412,0.09498,46389919.48,485682034
VTBR,D,20161222,000000,0.09498,0.09735,0.09409,0.09626,10982465.12,114855314
VTBR,D,20161223,000000,0.09626,0.09898,0.095,0.09809,48495511.62,499053374
VTBR,D,20161226,000000,0.09809,0.10031,0.09668,0.09991,14168780.9,143118999
VTBR,D,20161227,000000,0.09991,0.10018,0.09796,0.09925,27173816.9,272884283
VTBR,D,20161228,000000,0.09925,0.09986,0.09669,0.09793,17825633.96,180805700
VTBR,D,20161229,000000,0.09793,0.09976,0.0966,0.0996,38459772.38,389406899
VTBR,D,20161230,000000,0.0996,0.10124,0.09813,0.10005,31089365.53,311438673
VTBR,D,20170102,000000,0.10005,0.10016,0.09817,0.09837,42603632.93,429428817
VTBR,D,20170103,000000,0.09837,0.1003,0.09747,0.09897,47704568.04,483475910
VTBR,D,20170104,000000,0.09897,0.1009,0.09766,0.10013,12624902.23,126819711
VTBR,D,20170105,000000,0.10013,0.10153,0.09921,0.10069,14429945.7,143710245
VTBR,D,20170106,000000,0.10069,0.10129,0.09943,0.10114,32128826.04,318375128
VTBR,D,20170109,000000,0.10114,0.10182,0.10079,0.10159,21459517.06,211705392
VTBR,D,20170110,000000,0.10159,0.1017,0.09979,0.10097,11453403.56,113086528
VTBR,D,20170111,000000,0.10097,0.10445,0.10033,0.10294,46759377.88,458627609
VTBR,D,20170112,000000,0.10294,0.10579,0.10206,0.10494,40155184.69,386330428
VTBR,D,20170113,000000,0.10494,0.10612,0.10365,0.10561,50287586.4,477678332
VTBR,D,20170116,000000,0.10561,0.10696,0.1039,0.10413,33254407.67,317101246
VTBR,D,20170117,000000,0.10413,0.10521,0.1013,0.10278,40989597.67,396207024
VTBR,D,20170118,000000,0.10278,0.10318,0.10105,0.10222,39068117.62,381152367
VTBR,D,20170119,000000,0.10222,0.10467,0.10075,0.10347,46023989.88,447508288
VTBR,D,20170120,000000,0.10347,0.10435,0.10032,0.10162,6727390.17,65604273
VTBR,D,20170123,000000,0.10162,0.10189,0.10131,0.10156,44425340.52,437300330
VTBR,D,20170124,000000,0.10156,0.10249,0.10041,0.10134,45762993.76,451089145
VTBR,D,20170125,000000,0.10134,0.10263,0.10093,0.10206,22891744.94,225090904
VTBR,D,20170126,000000,0.10206,0.1025,0.10002,0.10095,15971859.46,157350470
VTBR,D,20170127,000000,0.10095,0.10136,0.09961,0.10045,31223486.29,310064412
VTBR,D,20170130,000000,0.10045,0.10116,0.09748,0.09866,37550866.42,377187147
VTBR,D,20170131,000000,0.09866,0.09929,0.09719,0.09848,43020982.36,436451074
VTBR,D,20170201,000000,0.09848,0.09907,0.09619,0.09728,22544728.79,230330290
VTBR,D,20170202,000000,0.09728,0.09832,0.09447,0.09583,11903656.21,123283685
VTBR,D,20170203,000000,0.09583,0.09655,0.09348,0.09434,43568347.02,458204207
VTBR,D,20170206,000000,0.09434,0.09561,0.09314,0.09375,44566495.83,473884798
VTBR,D,20170207,000000,0.09375,0.09621,0.09353,0.09485,33983512.15,360376587
VTBR,D,20170208,000000,0.09485,0.09788,0.09354,0.09663,31605926.33,330122481
VTBR,D,20170209,000000,0.09663,0.09807,0.09594,0.09659,48242692.44,499355061
VTBR,D,20170210,000000,0.09659,0.09671,0.09558,0.09645,17607318.64,182421453
VTBR,D,20170213,000000,0.09645,0.09713,0.09435,0.09548,35286807.83,367704974
VTBR,D,20170214,000000,0.09548,0.09852,0.09525,0.09718,26422312.83,274289555
VTBR,D,20170215,000000,0.09718,0.0992,0.09636,0.09905,45392160.35,462642413
VTBR,D,20170216,000000,0.09905,0.09976,0.09811,0.09907,48015693.95,484713244
VTBR,D,20170217,000000,0.09907,0.1015,0.09821,0.10025,17851460.57,179123626
VTBR,D,20170220,000000,0.10025,0.10141,0.09806,0.09858,26673185.57,268301419
VTBR,D,20170221,000000,0.09858,0.10064,0.09751,0.10035,39557149.04,397699181
VTBR,D,20170222,000000,0.10035,0.10248,0.09978,0.10235,13871493.96,136867232
VTBR,D,20170223,000000,0.10235,0.10452,0.10189,0.10318,6485178.83,63106883
VTBR,D,20170224,000000,0.10318,0.10594,0.10183,0.10515,44529773.76,427492668
VTBR,D,20170227,000000,0.10515,0.10642,0.10372,0.10475,31408061.36,299266902
VTBR,D,20170228,000000,0.10475,0.10571,0.1041,0.1056,26991111.05,256630483
VTBR,D,20170301,000000,0.1056,0.10787,0.10406,0.10726,29657201.52,278654529
VTBR,D,20170302,000000,0.10726,0.10951,0.10657,0.10834,38681217.82,358823913
VTBR,D,20170303,000000,0.10834,0.11094,0.10684,0.10962,25089888.24,230224704
VTBR,D,20170306,000000,0.10962,0.11085,0.10943,0.11065,45397817.93,412201552
VTBR,D,20170307,000000,0.11065,0.11084,0.10899,0.11005,33086728.36,299834421
VTBR,D,20170308,000000,0.11005,0.11125,0.10867,0.11057,38608316.89,349998340
VTBR,D,20170309,000000,0.11057,0.11247,0.11011,0.11148,13801078.98,124306048
VTBR,D,20170310,000000,0.11148,0.11412,0.10999,0.11363,34541916.38,306889222
VTBR,D,20170313,000000,0.11363,0.11603,0.11331,0.11471,48788984.69,427336294
VTBR,D,20170314,000000,0.11471,0.11602,0.11204,0.11338,27297883.62,239360635
VTBR,D,20170315,000000,0.11338,0.11611,0.11235,0.11518,9055317.38,79237989
VTBR,D,20170316,000000,0.11518,0.11585,0.11224,0.11317,37992937.51,332760565
VTBR,D,20170317,000000,0.11317,0.11553,0.11232,0.11466,56173990.92,493121985
VTBR,D,20170320,000000,0.11466,0.11539,0.11394,0.11481,55009135.73,479445119
VTBR,D,20170321,000000,0.11481,0.11685,0.11466,0.11561,9819756.95,85233547
VTBR,D,20170322,000000,0.11561,0.11716,0.1126,0.11417,29842226.1,259746071
VTBR,D,20170323,000000,0.11417,0.11657,0.11399,0.11599,12510904.48,108714846
VTBR,D,20170324,000000,0.11599,0.11629,0.11295,0.11443,15069241.61,130798035
VTBR,D,20170327,000000,0.11443,0.11711,0.11372,0.11615,23910471.09,207394146
VTBR,D,20170328,000000,0.11615,0.11738,0.11553,0.11576,35299689.58,304425765
VTBR,D,20170329,000000,0.11576,0.1166,0.11436,0.11505,23831927.41,206506888
VTBR,D,20170330,000000,0.11505,0.1152,0.11319,0.11362,56968446.77,498259035
VTBR,D,20170331,000000,0.11362,0.11681,0.11257,0.11565,26828637.88,234035311
VTBR,D,20170403,000000,0.11565,0.11777,0.1147,0.11637,47271565.12,407478365
VTBR,D,20170404,000000,0.11637,0.11879,0.11535,0.11729,24914343.55,213252962
VTBR,D,20170405,000000,0.11729,0.11921,0.11603,0.11761,55640160.83,473734873
VTBR,D,20170406,000000,0.11761,0.11852,0.11632,0.11648,54221826.84,463256242
VTBR,D,20170407,000000,0.11648,0.11845,0.1152,0.11809,16339617.48,139315492
VTBR,D,20170410,000000,0.11809,0.11904,0.1172,0.11865,17502318.53,147861101
VTBR,D,20170411,000000,0.11865,0.12244,0.11802,0.1209,48837913.09,407747135
VTBR,D,20170412,000000,0.1209,0.12272,0.11928,0.12232,26752643.76,219987203
VTBR,D,20170413,000000,0.12232,0.12356,0.12112,0.12268,19617388.26,160141945
VTBR,D,20170414,000000,0.12268,0.12317,0.12138,0.12299,28817270.46,234601461
VTBR,D,20170417,000000,0.12299,0.12389,0.1211,0.12126,41094742.9,336497383
VTBR,D,20170418,000000,0.12126,0.12294,0.11918,0.1203,38422825.04,318122413
VTBR,D,20170419,000000,0.1203,0.12332,0.12006,0.12159,16180078.1,133780463
VTBR,D,20170420,000000,0.12159,0.12297,0.11902,0.11918,27430316.95,227854940
VTBR,D,20170421,000000,0.11918,0.1205,0.11889,0.11988,54372697.5,454887455
VTBR,D,20170424,000000,0.11988,0.12329,0.11833,0.12219,42780590.17,353456357
VTBR,D,20170425,000000,0.12219,0.12503,0.12094,0.12331,13539200.78,110298988
VTBR,D,20170426,000000,0.12331,0.12614,0.1217,0.12445,42837009.53,345794394
VTBR,D,20170427,000000,0.12445,0.12462,0.12176,0.12254,20785128.41,168307449
VTBR,D,20170428,000000,0.12254,0.12282,0.12054,0.12228,48266521.29,394302110
VTBR,D,20170501,000000,0.12228,0.1233,0.1203,0.12079,56128637.63,461831058
VTBR,D,20170502,000000,0.12079,0.12095,0.11883,0.11972,34772152.58,289153487
VTBR,D,20170503,000000,0.11972,0.12231,0.11956,0.12057,31448502.09,261754564
VTBR,D,20170504,000000,0.12057,0.12123,0.11832,0.1191,9597625.06,80090333
VTBR,D,20170505,000000,0.1191,0.12178,0.11756,0.12105,33571497.28,279587735
VTBR,D,20170508,000000,0.12105,0.1218,0.11909,0.12042,28811270.38,238632297
VTBR,D,20170509,000000,0.12042,0.12129,0.11865,0.1195,19889422.58,165800455
VTBR,D,20170510,000000,0.1195,0.12146,0.11937,0.12059,57798710.67,481475369
VTBR,D,20170511,000000,0.12059,0.12099,0.11973,0.12031,33430075.67,277543177
VTBR,D,20170512,000000,0.12031,0.12224,0.11991,0.12141,44840787.09,371014290
VTBR,D,20170515,000000,0.12141,0.12188,0.1184,0.1194,39976729.75,332018851
VTBR,D,20170516,000000,0.1194,0.12195,0.11921,0.12172,54967600.88,455935641
VTBR,D,20170517,000000,0.12172,0.12185,0.12039,0.12112,23888451.64,196742313
VTBR,D,20170518,000000,0.12112,0.12218,0.1201,0.12071,55072961.1,455468396
VTBR,D,20170519,000000,0.12071,0.12318,0.12031,0.12271,24999764.05,205404355
VTBR,D,20170522,000000,0.12271,0.12317,0.12229,0.12297,61182245.15,498064516
VTBR,D,20170523,000000,0.12297,0.12437,0.1224,0.12339,21006917.28,170538377
VTBR,D,20170524,000000,0.12339,0.12352,0.11968,0.12105,48141902.75,393895457
VTBR,D,20170525,000000,0.12105,0.1236,0.12034,0.12267,24914505.24,204451873
VTBR,D,20170526,000000,0.12267,0.12364,0.1216,0.12226,22215065.15,181399299
VTBR,D,20170529,000000,0.12226,0.12369,0.11898,0.11995,10393548.27,85822619
VTBR,D,20170530,000000,0.11995,0.12115,0.11896,0.12042,34146060.57,284112498
VTBR,D,20170531,000000,0.12042,0.12339,0.11942,0.12219,51278049.24,422719997
VTBR,D,20170601,000000,0.12219,0.12452,0.12161,0.12375,7306808.54,59419440
VTBR,D,20170602,000000,0.12375,0.12587,0.122,0.12546,27615893.39,221627490
VTBR,D,20170605,000000,0.12546,0.1268,0.12401,0.12526,9827497.66,78394206
VTBR,D,20170606,000000,0.12526,0.12612,0.12384,0.12412,30064957.28,241117630
VTBR,D,20170607,000000,0.12412,0.12475,0.12114,0.12188,11223259.11,91246009
VTBR,D,20170608,000000,0.12188,0.12338,0.12036,0.12195,12281588.36,100738944
VTBR,D,20170609,000000,0.12195,0.12284,0.12067,0.12243,26852985.4,219764182
VTBR,D,20170612,000000,0.12243,0.12534,0.12111,0.12403,51509498.34,417994793
VTBR,D,20170613,000000,0.12403,0.12577,0.1231,0.12501,29732832.93,238779577
VTBR,D,20170614,000000,0.12501,0.12678,0.12404,0.12663,31487772.34,250260470
VTBR,D,20170615,000000,0.12663,0.12891,0.12636,0.12804,17511823.04,137525606
VTBR,D,20170616,000000,0.12804,0.12845,0.1245,0.126,19199770.09,151155488
VTBR,D,20170619,000000,0.126,0.12861,0.12533,0.12749,42105666.33,332207711
VTBR,D,20170620,000000,0.12749,0.13067,0.12683,0.12925,61730823.75,480882011
VTBR,D,20170621,000000,0.12925,0.13021,0.12548,0.12725,62792986.01,489613926
VTBR,D,20170622,000000,0.12725,0.12741,0.1241,0.12537,53177144.46,421005023
VTBR,D,20170623,000000,0.12537,0.12693,0.12436,0.12468,46366792.88,370860171
VTBR,D,20170626,000000,0.12468,0.12662,0.12311,0.1248,26641484.83,213576117
VTBR,D,20170627,000000,0.1248,0.12635,0.12099,0.12245,52258703.01,422719539
VTBR,D,20170628,000000,0.12245,0.12296,0.1191,0.1207,14578105.54,119910389
VTBR,D,20170629,000000,0.1207,0.12387,0.12018,0.12302,13402211.06,109980396
VTBR,D,20170630,000000,0.12302,0.12448,0.12041,0.12094,8883328.65,72826108
VTBR,D,20170703,000000,0.12094,0.12112,0.11878,0.11947,44290618.06,368459033
VTBR,D,20170704,000000,0.11947,0.11979,0.11602,0.11736,10132331.28,85566282
VTBR,D,20170705,000000,0.11736,0.11749,0.11484,0.11643,13613727.06,116461158
VTBR,D,20170706,000000,0.11643,0.11885,0.11615,0.11839,17518040.11,149203987
VTBR,D,20170707,000000,0.11839,0.11937,0.11686,0.1192,53530453.02,450612004
VTBR,D,20170710,000000,0.1192,0.12304,0.11799,0.12131,16378557.83,136198560
VTBR,D,20170711,000000,0.12131,0.1245,0.12053,0.12303,39225253.6,321071078
VTBR,D,20170712,000000,0.12303,0.12367,0.12218,0.12338,7085244.56,57507768
VTBR,D,20170713,000000,0.12338,0.12488,0.12319,0.12352,17557080.23,142220172
VTBR,D,20170714,000000,0.12352,0.12657,0.12335,0.1255,12822225.32,102981490
VTBR,D,20170717,000000,0.1255,0.1294,0.12511,0.12763,38584725.76,304860947
VTBR,D,20170718,000000,0.12763,0.12881,0.12583,0.12695,13698874.06,107619405
VTBR,D,20170719,000000,0.12695,0.12771,0.12412,0.12533,20817827.6,165037479
VTBR,D,20170720,000000,0.12533,0.12624,0.12479,0.1254,27420827.95,218727938
VTBR,D,20170721,000000,0.1254,0.12572,0.12189,0.12351,57155033.55,459242566
VTBR,D,20170724,000000,0.12351,0.12413,0.12222,0.12282,11596788.89,94156529
VTBR,D,20170725,000000,0.12282,0.12314,0.12063,0.12198,45573395.43,372331662
VTBR,D,20170726,000000,0.12198,0.12444,0.12159,0.12313,20989366.51,171264873
VTBR,D,20170727,000000,0.12313,0.12403,0.12276,0.1234,18656547.88,151353165
VTBR,D,20170728,000000,0.1234,0.12685,0.12294,0.12516,51527200.87,414605736
VTBR,D,20170731,000000,0.12516,0.12531,0.12381,0.1245,51283723.15,410828512
VTBR,D,20170801,000000,0.1245,0.12539,0.12182,0.12253,11812629.01,95637202
VTBR,D,20170802,000000,0.12253,0.12333,0.12002,0.12066,12720255.28,104611664
VTBR,D,20170803,000000,0.12066,0.12347,0.11914,0.12183,29737192.75,245265312
VTBR,D,20170804,000000,0.12183,0.12486,0.12102,0.12415,32844605.2,267051022
VTBR,D,20170807,000000,0.12415,0.12573,0.12169,0.12228,24584890.45,199528389
VTBR,D,20170808,000000,0.12228,0.12503,0.12146,0.12358,56060634.31,456037048
VTBR,D,20170809,000000,0.12358,0.12626,0.12242,0.12501,37966813.74,305457289
VTBR,D,20170810,000000,0.12501,0.12764,0.12486,0.12584,40708386.52,324563576
VTBR,D,20170811,000000,0.12584,0.12732,0.12305,0.12473,23126119.23,184588093
VTBR,D,20170814,000000,0.12473,0.12526,0.12445,0.12468,8225253.98,65957692
VTBR,D,20170815,000000,0.12468,0.1249,0.12096,0.12268,51210465.87,414056160
VTBR,D,20170816,000000,0.12268,0.12311,0.11957,0.12036,27406782.92,225533105
VTBR,D,20170817,000000,0.12036,0.12153,0.11707,0.11869,10886323.73,91079889
VTBR,D,20170818,000000,0.11869,0.12044,0.11773,0.11945,35744047.9,300193566
VTBR,D,20170821,000000,0.11945,0.12068,0.11707,0.11803,22617651.6,190480475
VTBR,D,20170822,000000,0.11803,0.11969,0.11715,0.11823,7027165.88,59486717
VTBR,D,20170823,000000,0.11823,0.12054,0.11717,0.12037,13595384.69,113959637
VTBR,D,20170824,000000,0.12037,0.12102,0.11864,0.11981,35639837.89,296776067
VTBR,D,20170825,000000,0.11981,0.12023,0.11691,0.11759,55602377.01,468427776
VTBR,D,20170828,000000,0.11759,0.11887,0.11571,0.11666,14313005.88,122202825
VTBR,D,20170829,000000,0.11666,0.11741,0.11528,0.11578,41304799.75,355401822
VTBR,D,20170830,000000,0.11578,0.11778,0.11515,0.11659,41501633.81,357203028
VTBR,D,20170831,000000,0.11659,0.11762,0.11496,0.11645,9312702.88,79923643
VTBR,D,20170901,000000,0.11645,0.11737,0.11578,0.11594,44295505.48,381216967
VTBR,D,20170904,000000,0.11594,0.11813,0.11466,0.11676,9654344.51,82976747
VTBR,D,20170905,000000,0.11676,0.11695,0.11418,0.11456,27446325.73,237301796
VTBR,D,20170906,000000,0.11456,0.11704,0.11407,0.11598,44451162.04,385626460
VTBR,D,20170907,000000,0.11598,0.11625,0.11407,0.11524,27961371.36,241859453
VTBR,D,20170908,000000,0.11524,0.11545,0.1135,0.11483,20241762.56,175961773
VTBR,D,20170911,000000,0.11483,0.11658,0.11457,0.11551,9808472.74,85165171
VTBR,D,20170912,000000,0.11551,0.11752,0.11405,0.11721,39453059.3,339060324
VTBR,D,20170913,000000,0.11721,0.11808,0.11605,0.11639,41460402.56,354969200
VTBR,D,20170914,000000,0.11639,0.11726,0.11468,0.11646,35179934.2,302168213
VTBR,D,20170915,000000,0.11646,0.1186,0.11533,0.11687,30279367.1,259541140
VTBR,D,20170918,000000,0.11687,0.11715,0.11509,0.11604,49016464.64,420904767
VTBR,D,20170919,000000,0.11604,0.11752,0.11512,0.11685,53640930.95,460654652
VTBR,D,20170920,000000,0.11685,0.11802,0.11559,0.11763,33304479.12,284070958
VTBR,D,20170921,000000,0.11763,0.11879,0.11607,0.11623,10574886.11,90437750
VTBR,D,20170922,000000,0.11623,0.11881,0.11495,0.11781,8837140.23,75518204
VTBR,D,20170925,000000,0.11781,0.11887,0.11641,0.11685,45208972.81,385314692
VTBR,D,20170926,000000,0.11685,0.11826,0.11648,0.11799,11842948.32,100859720
VTBR,D,20170927,000000,0.11799,0.11899,0.11716,0.11842,39611988.19,335112628
VTBR,D,20170928,000000,0.11842,0.11889,0.11784,0.1183,47319282.05,399791163
VTBR,D,20170929,000000,0.1183,0.1208,0.11702,0.11983,48363083.91,406190601
VTBR,D,20171002,000000,0.11983,0.12048,0.11871,0.12002,46234076.51,385524924
VTBR,D,20171003,000000,0.12002,0.12134,0.11914,0.12009,7201809.04,59987581
VTBR,D,20171004,000000,0.12009,0.12169,0.1186,0.1207,38286562.32,318007910
VTBR,D,20171005,000000,0.1207,0.12245,0.11876,0.11931,36106775.95,300877263
VTBR,D,20171006,000000,0.11931,0.12049,0.11777,0.1182,54973792.18,462917706
VTBR,D,20171009,000000,0.1182,0.12181,0.11763,0.12012,9788841.48,82148720
VTBR,D,20171010,000000,0.12012,0.12096,0.11857,0.12023,15717013.95,130784389
VTBR,D,20171011,000000,0.12023,0.12284,0.11985,0.12142,32653778.22,270256803
VTBR,D,20171012,000000,0.12142,0.12295,0.11884,0.12054,19270225.38,159284389
VTBR,D,20171013,000000,0.12054,0.12279,0.11922,0.12221,16532858.22,136213044
VTBR,D,20171016,000000,0.12221,0.12336,0.11989,0.12102,13495166.21,110966297
VTBR,D,20171017,000000,0.12102,0.12119,0.11887,0.11933,26044349.91,216720199
VTBR,D,20171018,000000,0.11933,0.12038,0.1181,0.11916,47377663.69,397313629
VTBR,D,20171019,000000,0.11916,0.12155,0.11783,0.12109,7885656.44,65645423
VTBR,D,20171020,000000,0.12109,0.12257,0.11923,0.11992,17410724.72,144481347
VTBR,D,20171023,000000,0.11992,0.1208,0.11933,0.12061,56519564.65,469958547
VTBR,D,20171024,000000,0.12061,0.12218,0.11665,0.11829,44552628.59,372981403
VTBR,D,20171025,000000,0.11829,0.11851,0.11714,0.11733,28877266.05,245117274
VTBR,D,20171026,000000,0.11733,0.11972,0.11622,0.11814,51664520.74,438820408
VTBR,D,20171027,000000,0.11814,0.12028,0.11731,0.11976,37893768.51,318568882
VTBR,D,20171030,000000,0.11976,0.12284,0.11935,0.12183,56307037.76,466137156
VTBR,D,20171031,000000,0.12183,0.12449,0.12151,0.12393,21850096.31,177816539
VTBR,D,20171101,000000,0.12393,0.12589,0.12261,0.12442,61697093.8,496856000
VTBR,D,20171102,000000,0.12442,0.12565,0.12386,0.12484,22018168.98,176668290
VTBR,D,20171103,000000,0.12484,0.12752,0.12315,0.12701,20771164.8,164948698
VTBR,D,20171106,000000,0.12701,0.13033,0.12556,0.1294,46983949.43,366475172
VTBR,D,20171107,000000,0.1294,0.1305,0.12644,0.1271,14190306.28,110645663
VTBR,D,20171108,000000,0.1271,0.12798,0.12548,0.12617,25213937.61,199107179
VTBR,D,20171109,000000,0.12617,0.12989,0.12492,0.12808,55200607.39,434223067
VTBR,D,20171110,000000,0.12808,0.12876,0.12664,0.1274,47933708.29,375244311
VTBR,D,20171113,000000,0.1274,0.12885,0.12455,0.12503,10015411.54,79351991
VTBR,D,20171114,000000,0.12503,0.1275,0.12357,0.12598,43518047.23,346743534
VTBR,D,20171115,000000,0.12598,0.12723,0.12475,0.1254,61094585.25,486073556
VTBR,D,20171116,000000,0.1254,0.1274,0.12393,0.12633,36187848.29,287513195
VTBR,D,20171117,000000,0.12633,0.12807,0.12458,0.12577,23595123.79,187188606
VTBR,D,20171120,000000,0.12577,0.12754,0.12422,0.12477,26266325.98,209677704
VTBR,D,20171121,000000,0.12477,0.12645,0.12305,0.12332,48247910.69,388954901
VTBR,D,20171122,000000,0.12332,0.12485,0.12169,0.12242,58211082.26,473761555
VTBR,D,20171123,000000,0.12242,0.12403,0.11972,0.12014,38078894.79,313975056
VTBR,D,20171124,000000,0.12014,0.12095,0.11961,0.12,52247702.38,435143686
VTBR,D,20171127,000000,0.12,0.12166,0.118,0.11963,16304866.0,136083679
VTBR,D,20171128,000000,0.11963,0.12156,0.11842,0.12058,44830215.99,373258532
VTBR,D,20171129,000000,0.12058,0.12274,0.11932,0.12169,51268944.94,423238081
VTBR,D,20171130,000000,0.12169,0.1219,0.11867,0.11939,46807201.77,388312608
VTBR,D,20171201,000000,0.11939,0.12058,0.11734,0.11912,18772480.27,157414618
VTBR,D,20171204,000000,0.11912,0.12038,0.11747,0.11973,16090163.57,134730279
VTBR,D,20171205,000000,0.11973,0.12105,0.11803,0.11853,47476421.44,398526160
VTBR,D,20171206,000000,0.11853,0.12132,0.11789,0.11978,56663753.69,475546588
VTBR,D,20171207,000000,0.11978,0.12278,0.11945,0.12189,14702904.22,121677529
VTBR,D,20171208,000000,0.12189,0.12319,0.12031,0.12072,58134655.21,479243685
VTBR,D,20171211,000000,0.12072,0.12098,0.11849,0.11967,31401614.08,261255577
VTBR,D,20171212,000000,0.11967,0.1232,0.11936,0.12147,20559670.31,170520613
VTBR,D,20171213,000000,0.12147,0.12163,0.11828,0.11914,45543465.88,378566692
VTBR,D,20171214,000000,0.11914,0.12138,0.11898,0.11974,18685594.68,156443358
VTBR,D,20171215,000000,0.11974,0.12129,0.1169,0.1186,45497723.27,381788397
VTBR,D,20171218,000000,0.1186,0.11915,0.11663,0.11826,29314460.12,247525628
VTBR,D,20171219,000000,0.11826,0.11932,0.11497,0.1167,39039422.37,332306966
VTBR,D,20171220,000000,0.1167,0.11832,0.11539,0.1164,47976832.91,411641638
VTBR,D,20171221,000000,0.1164,0.11688,0.11496,0.11637,56644285.16,486697471
VTBR,D,20171222,000000,0.11637,0.11827,0.11543,0.11768,14031324.77,119900233
VTBR,D,20171225,000000,0.11768,0.11814,0.11595,0.11736,57870297.8,492429355
VTBR,D,20171226,000000,0.11736,0.11859,0.11528,0.11634,31470591.78,269324705
VTBR,D,20171227,000000,0.11634,0.11787,0.11618,0.1177,20645298.2,176425382
VTBR,D,20171228,000000,0.1177,0.11987,0.11654,0.11825,49238410.9,417363093
VTBR,D,20171229,000000,0.11825,0.11921,0.11725,0.11895,26512005.65,223541363
VTBR,D,20180101,000000,0.11895,0.12201,0.11752,0.12121,30726977.48,255887554
VTBR,D,20180102,000000,0.12121,0.1236,0.11983,0.12222,12311806.84,101152749
VTBR,D,20180103,000000,0.12222,0.12271,0.12198,0.1225,37054268.64,302829917
VTBR,D,20180104,000000,0.1225,0.12636,0.12227,0.1245,59366930.04,480703887
VTBR,D,20180105,000000,0.1245,0.12642,0.12271,0.12499,23225149.09,186181002
VTBR,D,20180108,000000,0.12499,0.1258,0.12483,0.12501,51297631.75,410381054
VTBR,D,20180109,000000,0.12501,0.12683,0.12347,0.12436,45091898.34,361646536
VTBR,D,20180110,000000,0.12436,0.12478,0.12178,0.12277,28678710.18,232094122
VTBR,D,20180111,000000,0.12277,0.12498,0.12147,0.12463,41410938.78,334769109
VTBR,D,20180112,000000,0.12463,0.12521,0.12298,0.1243,14767832.49,118650484
VTBR,D,20180115,000000,0.1243,0.12612,0.12292,0.1243,30278419.35,243591467
VTBR,D,20180116,000000,0.1243,0.12705,0.12396,0.12642,47519604.45,379065128
VTBR,D,20180117,000000,0.12642,0.12988,0.12544,0.12809,36134708.67,283955119
VTBR,D,20180118,000000,0.12809,0.1308,0.12795,0.1301,59383069.11,459995113
